Name,latitude,longitude,Address,IndustryType
h. k. designs (india),19.129001,72.876734,"Unit No. 113 , SDF IV , Seepz-Sez,, Andheri (East), Seepz, Andheri East, Mumbai, Maharashtra 400096, India",luxury goods & jewelry
asian star company limited,18.9251541,72.8237429,"Mittal Court-c, Jamnalal Bajaj Marg, Nariman Point, Nariman Point, Mumbai, Maharashtra 400021, India",luxury goods & jewelry
sheetal manufacturing company pvt. ltd.,19.0645516,72.8644823,"CC-3100, C-Wing, Bharat Diamond Bourse, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",luxury goods & jewelry
j. b. and brothers pvt. ltd.,19.0657222,72.8645355,"Tower FC-3011/12, 3rd Floor, Bharat Diamond Bourse, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",luxury goods & jewelry
the rose group of companies,19.0759837,72.8776559,"Mumbai, Maharashtra, India",luxury goods & jewelry
fine jewellery manufacturing ltd,19.1283939,72.87744,"Plot No. GJ-12, Seepz + +, Seepz, Andheri (E, Mumbai, Maharashtra 400096, India",luxury goods & jewelry
popley group,19.0595975,72.8346341,"Popley Eternal, Popley Diamond & Gold Plaza Pvt Ltd, Plot no 188-A, 188 A, Gurunanak Rd, Bandra West, Mumbai, Maharashtra 400050, India",luxury goods & jewelry
candere,19.2287264,72.8507581,"Unit No.7 & 8, 21 SQUARE, Lokmanya Tilak Rd, opp. St. Anne’s High School, Lokmanya Tilak Nagar, Maharashtra Nagar, Borivali West, Mumbai, Maharashtra 400092, India",luxury goods & jewelry
kapu gems,19.0655657,72.8641529,"EC3021, Bharat Diamond Bourse, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",luxury goods & jewelry
divine solitaires,19.0759837,72.8776559,"Mumbai, Maharashtra, India",luxury goods & jewelry
star rays,19.0653125,72.8634907,"DW-2031/32, D- TOWER, G - BLOCK, BHARAT DIAMOND BOURSE, Bandra Kurla Complex Rd, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",luxury goods & jewelry
waman hari pethe jewellers,19.0759837,72.8776559,"Mumbai, Maharashtra, India",luxury goods & jewelry
"finestar jewellery & diamond pvt,ltd.",19.0656287,72.8633289,"Entry From D Center, Bharat Diamond Bourse, DE 6010, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",luxury goods & jewelry
mani jewel,19.1206331,72.8597386,"13/14, Girikunj Indusrial Estate, Datta Jagdamba Mandir Marg, Satya Darshan Colony, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",luxury goods & jewelry
all india gems & jewellery trade federation,18.9553223,72.8166054,"Panchratna Building, Charni Road East, Opera House, Girgaon, Mumbai, Maharashtra 400004, India",luxury goods & jewelry
vaibhav jewellers,19.0759837,72.8776559,"Mumbai, Maharashtra, India",luxury goods & jewelry
soni tools private limited,19.1613174,72.8331919,"Maulana Abul Kalam Azad Road Vasupujya Industrial Estate, Sangam Society, Colony No 2, Laxmi Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",luxury goods & jewelry
m.suresh jewellery private limited,19.1232245,72.8764886,"4VFG+7HQ, Seepz, Andheri East, Mumbai, Maharashtra 400047, India",luxury goods & jewelry
suwarnsparsh gems and jewellery pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",luxury goods & jewelry
sanghavi exports international (p) ltd.,18.9969682,72.8298307,"Shah & Nahar Indl. Estate, 332, A-1 Wing, 3rd Floor, Lower Parel (West), Nagin Nagar Chawl, Dhuru Wadi, Lower Parel, Mumbai, Maharashtra 400013, India",luxury goods & jewelry
stellar jewelry,19.1262045,72.8743121,"401, Multistoried Building, SEEPZ SEZ, Seepz, Andheri (E, Mumbai, Maharashtra 400096, India",luxury goods & jewelry
a.t.e.enterprises pvt.ltd.,19.1361921,72.8356108,"A-19 CTS, 689, Bhagwati House, Veera Desai Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",machinery
gmm pfaudler limited,19.03998,72.8793603,"902 VIOS Tower, New Cuffe Parade, Sewri - Chembur Rd, Sion, Mumbai, Maharashtra 400037, India",machinery
tema india ltd,18.9340972,72.8413989,"Hamilton House, JN Heredia Rd, Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400038, India",machinery
toshvin analytical pvt.ltd.,18.9891977,72.8307284,"B No.103, S. J. House, 1st Floor, Sitaram Mills Compound, NM Joshi Marg, Shastri Nagar, Adarsh Nagar, Lower Parel, Mumbai, Maharashtra 400011, India",machinery
machine tools india limited,18.9349822,72.8397035,"Imperial Chambers, Shoorji Vallabhdas Rd, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",machinery
g.g. dandekar machine works limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
amada (india) pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
mahindra powerol,19.2049011,72.8651509,"Samta Nagar Rd, Kandivali, Singh Agri Estate, Kandivali West, Mumbai, Maharashtra 401105, India",machinery
idex india,19.1125582,72.8616632,"Building No. 14, Fourth floor, Solitaire Corporate Park, Dr. Charatsingh Colony, S B Singh Colony, J B Nagar, Andheri East, Andheri, Maharashtra 400093, India",machinery
linnhoff india pvt ltd,18.9941549,72.8502399,"Off. T.J. Road, Opp. Sunder Tower, Hirji Baug, Sashikant, XVV2+M39, Shashikant Sawant Rd, Sewri West, Tilak Nagar, Sewri, Mumbai, Maharashtra 400015, India",machinery
"kiron hydraulic needs pvt. ltd.,",18.9864659,72.8241219,"7, Ready Money Terrace, 167, Dr, AB Nair Rd, Worli, Mumbai, Maharashtra 400018, India",machinery
mitsuba systems india pvt. ltd;,19.13607,72.8292423,"34/H, Laxmi Industrial Estate, New Link Road, Andheri (W), Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053, India",machinery
empire industrial equipment (division of empire industries ltd.),19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
tarz distribution india private limited,19.1183499,72.8703273,"201, 2nd Floor, Akruti Star, MIDC Central Rd, MIDC, Andheri East, Mumbai, Maharashtra 400093, India",machinery
pakona engineers (i) pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
reifenhauser (india) marketing ltd.,19.1621138,72.8508031,"229, Udyog Bhavan, Sonawala Road, Opp Bridge Warsi, Goregaon East, Jay Prakash Nagar, Goregaon West, Mumbai, Maharashtra 400063, India",machinery
swastik techno pack pvt. ltd.,19.1159755,72.8935717,"A1, Pankaj Building, Symphony IT Park, Chandivali, Andheri East, near Megarugus Hall, Chandivali, Powai, Mumbai, Maharashtra 400072, India",machinery
propack technologies pvt. ltd.,19.102311,72.9135186,"317, Hill View Industrial Estate O.FF L.B.S Marg Ghatkopar(W), Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",machinery
hemetek techno instruments pvt ltd,19.1632994,72.8573173,"503 & 5, Acme Industrial Park, W.E. Highway, Near Aarey Flyover, IB Patel Rd, E, Jay Prakash Nagar, Goregaon, Mumbai, Maharashtra 400063, India",machinery
fainger leser valves pvt ltd,19.1117193,72.8607118,"Bld. No.9, Solitaire Corporate Park, 921/922, Guru Hargovindji Rd, Chakala, Andheri (E, Mumbai, Maharashtra 400093, India",machinery
adam fabriwerk pvt ltd,19.2015692,72.861102,"702, Tanishka, Akurli Rd, Kandivali, Akurli Industry Estate, Kandivali East, Mumbai, Maharashtra 400101, India",machinery
acg inspection systems private limited,19.2058179,72.8237029,"Limited, 62C-D, Ambedkar Rd, Kandivali, Charkop, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067, India",machinery
avcon controls pvt ltd,19.1207554,72.8734009,"Area, Plot No-65, Rd Number 13, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093, India",machinery
singhania system technologist pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
batliboi limted,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
sidel india private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
xicon international limited,19.1228919,72.8906304,"283-287, 'F' Wing, 2nd Floor Solaris-I, Saki Vihar Rd, Maharashtra Nagar, Vidya Milind Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",machinery
citizenscales(i)pvt ltd.,19.2047286,72.8367776,"Door No. 50 - A/ B, Government Industrial Estate, Citizen House, Charkop Naka, New Saibaba Nagar, Hemu Colony, Bhagat Colony, Kandivali West, Mumbai, Maharashtra 400067, India",machinery
eastern engineering company,18.93516,72.833631,"2nd Fl, Jeevan Udyog, 400001, Dr Dadabhai Naoroji Rd, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",machinery
pharmatech process equipments,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
kabra extrusiontechnik ltd,19.1384952,72.8320622,"10th Floor, ""B"" Wing, Fortune Terraces, Opp. Citi Mall,, New Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",machinery
benninger india pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",machinery
delta nutritives pvt ltd,19.0207309,72.8674867,"B-308, VIT College Rd, Wadala East, Antop Hill Warehousing Complex, Antop Hill, Mumbai, Maharashtra 400037, India",machinery
unique industrial handlers pvt ltd,19.1132442,72.85813,"206-207 Nahar and Seth ind. Estate. Cardinal Gracious Road, Chakala, Andheri(E, Mumbai, Maharashtra 400099, India",machinery
royal arc electrodes,19.1818533,72.8433604,"72B BOMBAY TALKIES COMPOUND, Malad, Somwari Bazar, Malad West, Mumbai, Maharashtra 400064, India",machinery
ace infrastructure p. limited,18.953725,72.81717,"Aman Chambers, #603, 113,Mama Paramanand Marg, Charni Road East, Opera House, Girgaon, Mumbai, Maharashtra 400004, India",machinery
panam engineers ltd,19.1093587,72.8543836,"Jaising Business Centre, 203, Sahar Rd, Parshiwada, Chakala, Andheri East, Mumbai, Maharashtra 400099, India",machinery
hi-tech international,19.0863562,72.836844,"B-33, Chamunda Niwas CHS, Tagore Rd, Hasmukh Nagar, Santacruz West, Mumbai, Maharashtra 400054, India",machinery
advance packaging,19.096748,72.8947043,"Gala No- 17, Jaimataji Society, Perubauge Compound, Near Asalpha Metro Station, Asalpha Link Road, Ghatkopar (West), Pereira Wadi, Asalpha, Mumbai, Maharashtra 400084, India",machinery
multilinks,19.1081558,72.8841001,"Gala No 141, C wing Mittal Industrial estate, No 3, Andheri - Kurla Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",machinery
"sovereign tech engineering services pvt. ltd.,",19.0470971,72.9091923,"WT Patil Marg, Chembur, Ghatla, Chembur, Mumbai, Maharashtra 400071, India",machinery
xceed toolings pvt ltd,18.9504953,72.8334492,"1st floor, 11, Narayan Dhuru St, Masjid West, Chippi Chawl, Kalbadevi, Mumbai, Maharashtra 400003, India",machinery
nityanand infrastructure ltd,19.161301,72.85672,"711, Highway Comm Centre, Off Western Express Highway, I B Patel Road,, Goregaon East, Mumbai - 400063, Sonawala Industry Estate, Goregaon, Mumbai, Maharashtra 400063, India",machinery
precious alloys pvt. ltd.,19.1195384,72.8724526,"Plot No, 119, Rd Number 18, M.I.D.C, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093, India",machinery
godrej material handling,19.097827,72.9255798,"Plant 16, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",machinery
kpmg india,19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
talent corner hr services pvt ltd,19.0923249,72.9127674,"708 & 709 Bhaveshwar Arcade Annex LBS Marg, opp. Shreyas Cinema, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",management consulting
skp group,18.9359326,72.8381698,"19, Adi Murzban Path, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",management consulting
"axis risk consulting services private limited, a genpact company",19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
rsm astute consulting private limited,19.1163608,72.8633102,"3rd Floor, A-Wing, Knowledge Park, Technopolis, Mahakali Caves Rd, Hanuman Nagar, Andheri East, Mumbai, Maharashtra 400093, India",management consulting
dh consultants pvt. ltd.,19.1109398,72.873154,"4V6F+97C, Andheri - Kurla Rd, Bori Colony, Vijay Nagar Colony West, Marol, Andheri East, Mumbai, Maharashtra 400059, India",management consulting
tuv india pvt. ltd.,19.094617,72.9174678,"801, Raheja Plaza 1, Wing, A-B, Lal Bahadur Shastri Rd, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",management consulting
avalon consulting,19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
international certification services,19.0726799,72.8693502,"22/23, Goodwill, Swastik Estate, 178, CST Road, Kolivery Village, MMRDA Area, Kalina, Santacruz (E, Mumbai, Maharashtra 400098, India",management consulting
cartesian consulting,19.118328,72.8704761,"8th Floor, Ackruti Star, MIDC Central Rd, Kondivita, Andheri East, Mumbai, Maharashtra 400047, India",management consulting
anb consulting company,19.1149494,72.8673789,"901,, Kamla Executive Park, Kamala Executive Park, Andheri - Kurla Rd, Vijay Nagar Colony, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",management consulting
dhruva advisors llp,19.0067148,72.8322047,"1101, One World Center, 11th Floor, Tower 2B 841, Senapati Bapat Marg, Road (West, Elphinstone, Saidham Nagar, Parel, Mumbai, Maharashtra 400013, India",management consulting
intellecap,19.174868,72.8464372,"13 A, Techniplex-II IT Park, Veer Savarkar Flyover, Malad, Liliya Nagar, Goregaon West, Mumbai, Maharashtra 400062, India",management consulting
customer centria,19.1218854,72.8712063,"4th Floor, Premier I.T. Park, Seepz, MIDC, Andheri East, Mumbai, Maharashtra 400093, India",management consulting
hcapital business consulting private limited,19.083246,72.9089661,"B 601, Khodal Chamber, RB Mehta Marg, Patel Chowk, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",management consulting
tata strategic management group,18.9361797,72.8340987,"Upper Ground Floor, 221, Sadhana Rayon House, Dr Dadabhai Naoroji Rd, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",management consulting
mycfo india,19.2340476,72.8650608,"The Ruby, 18th Floor, The Ruby, 29, Senapati Bapat Marg, Dadar (West), 29, Tulsi Pipe Rd, Kasaravadi, Dadar, Shantivan, Nensey Colony, Borivali East, Mumbai, Maharashtra 400028, India",management consulting
hr anexi pvt. ltd.,19.1272822,72.8375685,"505-506, Kshitij, Veera Desai Rd, Azad Nagar, Andheri West, Andheri, Maharashtra 400053, India",management consulting
great place to work?? institute (india),19.0014041,72.8282003,"414, Senapati Bapat Marg, Empire Industries Complex, Lower Parel, Empire Business Centre, Empire Complex, 414, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",management consulting
universal consulting india pvt ltd,18.9895236,72.813478,"Shiv Sagar Estate D, Ground Floor, Dr Annie Besant Rd, Shiv Sagar Estate, Worli, Mumbai, Maharashtra 400018, India",management consulting
hunt partners,19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
new haribhakti business services llp,19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
rpg enterprises,18.9906593,72.8139083,"463, Dr Annie Besant Rd, Markandeshwar Nagar, Shiv Sagar Estate, Worli, Mumbai, Maharashtra 400018, India",management consulting
evolutionco,19.1088071,72.8842364,"Office No 203, D Wing, Times Square Building, Andheri - Kurla Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",management consulting
rewardport - india's no 1 loyalty and reward managers,19.133752,72.837462,"400053, 316, Woodrow Building, Veera Desai Rd, Andheri West, Industrial Area, Andheri West, Mumbai, Maharashtra 400053, India",management consulting
s r corporate services private limited,19.1141675,72.865302,"No. 617, C-Wing, No. 215, Atrium, Andheri Kurla Road, Andheri East, Hanuman Nagar, Vile Parle, Mumbai, Maharashtra 400093, India",management consulting
finmen advisors private limited,19.1162174,72.8565346,"523, Omkar Summit Business Bay, Opp Cinemax Cinema,, Andheri Kurla Road, Andheri (E), near Western Express Metro Station, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",management consulting
aicl communications ltd.,19.1387003,72.833128,"Second Floor, Deluxe House, B-50, Veera Desai Road, Off, Andheri Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",management consulting
goldman communications,19.0759837,72.8776559,"Mumbai, Maharashtra, India",management consulting
exponentia datalabs,19.1296181,72.9263568,"1207, Damji Shamji Business, Galleria Shopping Mall, Lal Bahadur Shastri Rd, Ambedkar Nagar, Kanjurmarg West, Bhandup West, Mumbai, Maharashtra 400078, India",management consulting
deevoir,19.17827,72.834051,"505, B Wing, KEMP Plaza, Off, Chincholi Bunder Rd, Extension, Mindspace, Malad West, Mumbai, Maharashtra 400064, India",management consulting
mitkat advisory services pvt ltd,19.1048979,72.8706655,"Mumbai Corporate Office: 511,Ascot Centre, Off Sahar Road, Near Hyatt Regency,, Ashok Nagar, Andheri East, Mumbai, Maharashtra 400099, India",management consulting
asl hr solutions pvt ltd,19.1308473,72.8371698,"303-304, B Wing 3rd Floor, Dhanashree Heights, Bldg No 42, Azad Nagar, Veera Desai Road, Andheri (W), behind Axis Bank Branch, Azad Nagar 2, Mhada Colony, Andheri West, Mumbai, Maharashtra 400053, India",management consulting
